State,year,commodity,units,Sales
Tennessee,2012,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
Tennessee,2013,All commodities,"$1,000     ",4095899.0
Tennessee,2013,Animals and products,"$1,000     ",1552747.0
Tennessee,2013,Meat animals,"$1,000     ",686052.0
Tennessee,2013,Cattle and calves,"$1,000     ",625605.0
Tennessee,2013,Hogs,"$1,000     ",60447.0
Tennessee,2013,"Dairy products, Milk","$1,000     ",163400.0
Tennessee,2013,Poultry and eggs,"$1,000     ",656123.0
Tennessee,2013,Broilers,"$1,000     ",576043.0
Tennessee,2013,Chicken eggs,"$1,000     ",61184.0
Tennessee,2013,Farm chickens,"$1,000     ",2374.0
Tennessee,2013,Turkeys,"$1,000     ",16523.0
Tennessee,2013,Miscellaneous animals and products,"$1,000     ",47171.0
Tennessee,2013,Aquaculture,"$1,000     ",1078.0
Tennessee,2013,Trout,"$1,000     ",1078.0
Tennessee,2013,Sheep and lambs,"$1,000     ",
Tennessee,2013,Honey,"$1,000     ",1118.0
Tennessee,2013,Mohair,"$1,000     ",4.0
Tennessee,2013,Other animals and products,"$1,000     ",44909.0
Tennessee,2013,All other animals and products,"$1,000     ",44909.0
Tennessee,2013,Wool,"$1,000     ",62.0
Tennessee,2013,Crops,"$1,000     ",2543153.0
Tennessee,2013,Food grains,"$1,000     ",226565.0
Tennessee,2013,Wheat,"$1,000     ",226565.0
Tennessee,2013,Feed crops,"$1,000     ",691473.0
Tennessee,2013,Corn,"$1,000     ",572550.0
Tennessee,2013,Hay,"$1,000     ",118923.0
Tennessee,2013,Sorghum,"$1,000     ",
Tennessee,2013,Cotton,"$1,000     ",283822.0
Tennessee,2013,Cotton lint,"$1,000     ",233131.0
Tennessee,2013,"Cotton lint, Upland","$1,000     ",233131.0
Tennessee,2013,Cottonseed,"$1,000     ",50691.0
Tennessee,2013,Tobacco,"$1,000     ",111374.0
Tennessee,2013,Oil crops,"$1,000     ",815116.0
Tennessee,2013,Miscellaneous oil crops,"$1,000     ",
Tennessee,2013,Rapeseed,"$1,000     ",
Tennessee,2013,Soybeans,"$1,000     ",815116.0
Tennessee,2013,Vegetables and melons,"$1,000     ",53758.0
Tennessee,2013,"Beans, Green lima","$1,000     ",
Tennessee,2013,"Beans, Green lima, Processing","$1,000     ",
Tennessee,2013,"Beans, Snap","$1,000     ",12150.0
Tennessee,2013,"Beans, Snap, Fresh","$1,000     ",12150.0
Tennessee,2013,"Beans, Snap, Processing","$1,000     ",
Tennessee,2013,"Corn, Sweet","$1,000     ",
Tennessee,2013,"Corn, Sweet, Processing","$1,000     ",
Tennessee,2013,Pumpkins,"$1,000     ",
Tennessee,2013,Squash,"$1,000     ",1216.0
Tennessee,2013,Tomatoes,"$1,000     ",40392.0
Tennessee,2013,"Tomatoes, Fresh","$1,000     ",40392.0
Tennessee,2013,"Tomatoes, Processing","$1,000     ",
Tennessee,2013,Fruits and nuts,"$1,000     ",2796.0
Tennessee,2013,Apples,"$1,000     ",2796.0
Tennessee,2013,Peaches,"$1,000     ",
Tennessee,2013,All other crops,"$1,000     ",358248.0
Tennessee,2013,Floriculture,"$1,000     ",
Tennessee,2013,Mushrooms,"$1,000     ",33959.0
Tennessee,2013,Miscellaneous crops,"$1,000     ",324289.0
Tennessee,2013,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
Tennessee,2014,All commodities,"$1,000     ",4263101.0
Tennessee,2014,Animals and products,"$1,000     ",1811298.0
Tennessee,2014,Meat animals,"$1,000     ",883700.0
Tennessee,2014,Cattle and calves,"$1,000     ",812688.0
Tennessee,2014,Hogs,"$1,000     ",71012.0
Tennessee,2014,"Dairy products, Milk","$1,000     ",190920.0
Tennessee,2014,Poultry and eggs,"$1,000     ",687471.0
Tennessee,2014,Broilers,"$1,000     ",598207.0
Tennessee,2014,Chicken eggs,"$1,000     ",68076.0
Tennessee,2014,Farm chickens,"$1,000     ",2455.0
Tennessee,2014,Turkeys,"$1,000     ",18733.0
Tennessee,2014,Miscellaneous animals and products,"$1,000     ",49207.0
Tennessee,2014,Aquaculture,"$1,000     ",930.0
Tennessee,2014,Trout,"$1,000     ",930.0
Tennessee,2014,Sheep and lambs,"$1,000     ",
Tennessee,2014,Honey,"$1,000     ",1658.0
Tennessee,2014,Mohair,"$1,000     ",4.0
Tennessee,2014,Other animals and products,"$1,000     ",46557.0
Tennessee,2014,All other animals and products,"$1,000     ",46557.0
Tennessee,2014,Wool,"$1,000     ",58.0
Tennessee,2014,Crops,"$1,000     ",2451803.0
Tennessee,2014,Food grains,"$1,000     ",214539.0
Tennessee,2014,Wheat,"$1,000     ",214539.0
Tennessee,2014,Feed crops,"$1,000     ",612878.0
Tennessee,2014,Corn,"$1,000     ",487044.0
Tennessee,2014,Hay,"$1,000     ",125834.0
Tennessee,2014,Sorghum,"$1,000     ",
Tennessee,2014,Cotton,"$1,000     ",236019.0
Tennessee,2014,Cotton lint,"$1,000     ",202410.0
Tennessee,2014,"Cotton lint, Upland","$1,000     ",202410.0
Tennessee,2014,Cottonseed,"$1,000     ",33609.0
Tennessee,2014,Tobacco,"$1,000     ",114655.0
Tennessee,2014,Oil crops,"$1,000     ",835003.0
Tennessee,2014,Miscellaneous oil crops,"$1,000     ",
Tennessee,2014,Rapeseed,"$1,000     ",
Tennessee,2014,Soybeans,"$1,000     ",835003.0
Tennessee,2014,Vegetables and melons,"$1,000     ",76184.0
Tennessee,2014,"Beans, Green lima","$1,000     ",
Tennessee,2014,"Beans, Green lima, Processing","$1,000     ",
Tennessee,2014,"Beans, Snap","$1,000     ",17864.0
Tennessee,2014,"Beans, Snap, Fresh","$1,000     ",17864.0
Tennessee,2014,"Beans, Snap, Processing","$1,000     ",
Tennessee,2014,"Corn, Sweet","$1,000     ",
Tennessee,2014,"Corn, Sweet, Processing","$1,000     ",
Tennessee,2014,Pumpkins,"$1,000     ",
Tennessee,2014,Squash,"$1,000     ",1302.0
Tennessee,2014,Tomatoes,"$1,000     ",57018.0
Tennessee,2014,"Tomatoes, Fresh","$1,000     ",57018.0
Tennessee,2014,"Tomatoes, Processing","$1,000     ",
Tennessee,2014,Fruits and nuts,"$1,000     ",2192.0
Tennessee,2014,Apples,"$1,000     ",2192.0
Tennessee,2014,Peaches,"$1,000     ",
Tennessee,2014,All other crops,"$1,000     ",360334.0
Tennessee,2014,Floriculture,"$1,000     ",
Tennessee,2014,Mushrooms,"$1,000     ",40718.0
Tennessee,2014,Miscellaneous crops,"$1,000     ",319616.0
Tennessee,2014,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
Tennessee,2015,All commodities,"$1,000     ",3669619.0
Tennessee,2015,Animals and products,"$1,000     ",1565037.0
Tennessee,2015,Meat animals,"$1,000     ",756716.0
Tennessee,2015,Cattle and calves,"$1,000     ",693465.0
Tennessee,2015,Hogs,"$1,000     ",63251.0
Tennessee,2015,"Dairy products, Milk","$1,000     ",138556.0
Tennessee,2015,Poultry and eggs,"$1,000     ",618811.0
Tennessee,2015,Broilers,"$1,000     ",528101.0
Tennessee,2015,Chicken eggs,"$1,000     ",66970.0
Tennessee,2015,Farm chickens,"$1,000     ",2602.0
Tennessee,2015,Turkeys,"$1,000     ",21138.0
Tennessee,2015,Miscellaneous animals and products,"$1,000     ",50954.0
Tennessee,2015,Aquaculture,"$1,000     ",1029.0
Tennessee,2015,Trout,"$1,000     ",1029.0
Tennessee,2015,Sheep and lambs,"$1,000     ",
Tennessee,2015,Honey,"$1,000     ",1669.0
Tennessee,2015,Mohair,"$1,000     ",4.0
Tennessee,2015,Other animals and products,"$1,000     ",48206.0
Tennessee,2015,All other animals and products,"$1,000     ",48206.0
Tennessee,2015,Wool,"$1,000     ",46.0
Tennessee,2015,Crops,"$1,000     ",2104582.0
Tennessee,2015,Food grains,"$1,000     ",136797.0
Tennessee,2015,Wheat,"$1,000     ",136797.0
Tennessee,2015,Feed crops,"$1,000     ",524353.0
Tennessee,2015,Corn,"$1,000     ",397055.0
Tennessee,2015,Hay,"$1,000     ",127298.0
Tennessee,2015,Sorghum,"$1,000     ",
Tennessee,2015,Cotton,"$1,000     ",138980.0
Tennessee,2015,Cotton lint,"$1,000     ",108549.0
Tennessee,2015,"Cotton lint, Upland","$1,000     ",108549.0
Tennessee,2015,Cottonseed,"$1,000     ",30431.0
Tennessee,2015,Tobacco,"$1,000     ",117494.0
Tennessee,2015,Oil crops,"$1,000     ",744784.0
Tennessee,2015,Miscellaneous oil crops,"$1,000     ",
Tennessee,2015,Rapeseed,"$1,000     ",
Tennessee,2015,Soybeans,"$1,000     ",744784.0
Tennessee,2015,Vegetables and melons,"$1,000     ",76550.0
Tennessee,2015,"Beans, Green lima","$1,000     ",
Tennessee,2015,"Beans, Green lima, Processing","$1,000     ",
Tennessee,2015,"Beans, Snap","$1,000     ",18368.0
Tennessee,2015,"Beans, Snap, Fresh","$1,000     ",18368.0
Tennessee,2015,"Beans, Snap, Processing","$1,000     ",
Tennessee,2015,"Corn, Sweet","$1,000     ",
Tennessee,2015,"Corn, Sweet, Processing","$1,000     ",
Tennessee,2015,Pumpkins,"$1,000     ",
Tennessee,2015,Squash,"$1,000     ",2014.0
Tennessee,2015,Tomatoes,"$1,000     ",56168.0
Tennessee,2015,"Tomatoes, Fresh","$1,000     ",56168.0
Tennessee,2015,"Tomatoes, Processing","$1,000     ",
Tennessee,2015,Fruits and nuts,"$1,000     ",1328.0
Tennessee,2015,Apples,"$1,000     ",1328.0
Tennessee,2015,Peaches,"$1,000     ",
Tennessee,2015,All other crops,"$1,000     ",364295.0
Tennessee,2015,Floriculture,"$1,000     ",
Tennessee,2015,Mushrooms,"$1,000     ",49362.0
Tennessee,2015,Miscellaneous crops,"$1,000     ",314933.0
Tennessee,2015,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
Tennessee,2016,All commodities,"$1,000     ",3317369.0
Tennessee,2016,Animals and products,"$1,000     ",1327726.0
Tennessee,2016,Meat animals,"$1,000     ",610911.0
Tennessee,2016,Cattle and calves,"$1,000     ",537227.0
Tennessee,2016,Hogs,"$1,000     ",73684.0
Tennessee,2016,"Dairy products, Milk","$1,000     ",118852.0
Tennessee,2016,Poultry and eggs,"$1,000     ",545330.0
Tennessee,2016,Broilers,"$1,000     ",443871.0
Tennessee,2016,Chicken eggs,"$1,000     ",76518.0
Tennessee,2016,Farm chickens,"$1,000     ",2351.0
Tennessee,2016,Turkeys,"$1,000     ",22590.0
Tennessee,2016,Miscellaneous animals and products,"$1,000     ",52633.0
Tennessee,2016,Aquaculture,"$1,000     ",1073.0
Tennessee,2016,Trout,"$1,000     ",1073.0
Tennessee,2016,Sheep and lambs,"$1,000     ",
Tennessee,2016,Honey,"$1,000     ",1610.0
Tennessee,2016,Mohair,"$1,000     ",4.0
Tennessee,2016,Other animals and products,"$1,000     ",49901.0
Tennessee,2016,All other animals and products,"$1,000     ",49901.0
Tennessee,2016,Wool,"$1,000     ",45.0
Tennessee,2016,Crops,"$1,000     ",1989643.0
Tennessee,2016,Food grains,"$1,000     ",121049.0
Tennessee,2016,Wheat,"$1,000     ",121049.0
Tennessee,2016,Feed crops,"$1,000     ",547101.0
Tennessee,2016,Corn,"$1,000     ",416410.0
Tennessee,2016,Hay,"$1,000     ",130692.0
Tennessee,2016,Sorghum,"$1,000     ",
Tennessee,2016,Cotton,"$1,000     ",140368.0
Tennessee,2016,Cotton lint,"$1,000     ",106915.0
Tennessee,2016,"Cotton lint, Upland","$1,000     ",106915.0
Tennessee,2016,Cottonseed,"$1,000     ",33452.0
Tennessee,2016,Tobacco,"$1,000     ",96823.0
Tennessee,2016,Oil crops,"$1,000     ",679502.0
Tennessee,2016,Miscellaneous oil crops,"$1,000     ",
Tennessee,2016,Rapeseed,"$1,000     ",
Tennessee,2016,Soybeans,"$1,000     ",679502.0
Tennessee,2016,Vegetables and melons,"$1,000     ",34869.0
Tennessee,2016,"Beans, Green lima","$1,000     ",
Tennessee,2016,"Beans, Green lima, Processing","$1,000     ",
Tennessee,2016,"Beans, Snap","$1,000     ",1039.0
Tennessee,2016,"Beans, Snap, Fresh","$1,000     ",598.0
Tennessee,2016,"Beans, Snap, Processing","$1,000     ",442.0
Tennessee,2016,"Corn, Sweet","$1,000     ",
Tennessee,2016,"Corn, Sweet, Processing","$1,000     ",
Tennessee,2016,Pumpkins,"$1,000     ",4641.0
Tennessee,2016,Squash,"$1,000     ",
Tennessee,2016,Tomatoes,"$1,000     ",29188.0
Tennessee,2016,"Tomatoes, Fresh","$1,000     ",28360.0
Tennessee,2016,"Tomatoes, Processing","$1,000     ",829.0
Tennessee,2016,Fruits and nuts,"$1,000     ",
Tennessee,2016,Apples,"$1,000     ",
Tennessee,2016,Peaches,"$1,000     ",
Tennessee,2016,All other crops,"$1,000     ",369932.0
Tennessee,2016,Floriculture,"$1,000     ",
Tennessee,2016,Mushrooms,"$1,000     ",54512.0
Tennessee,2016,Miscellaneous crops,"$1,000     ",315420.0
Tennessee,2016,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
Tennessee,2017,All commodities,"$1,000     ",3572929.0
Tennessee,2017,Animals and products,"$1,000     ",1431429.0
Tennessee,2017,Meat animals,"$1,000     ",658403.0
Tennessee,2017,Cattle and calves,"$1,000     ",573444.0
Tennessee,2017,Hogs,"$1,000     ",84959.0
Tennessee,2017,"Dairy products, Milk","$1,000     ",130032.0
Tennessee,2017,Poultry and eggs,"$1,000     ",582692.0
Tennessee,2017,Broilers,"$1,000     ",494496.0
Tennessee,2017,Chicken eggs,"$1,000     ",68552.0
Tennessee,2017,Farm chickens,"$1,000     ",1042.0
Tennessee,2017,Turkeys,"$1,000     ",18603.0
Tennessee,2017,Miscellaneous animals and products,"$1,000     ",60301.0
Tennessee,2017,Aquaculture,"$1,000     ",1181.0
Tennessee,2017,Trout,"$1,000     ",1181.0
Tennessee,2017,Sheep and lambs,"$1,000     ",
Tennessee,2017,Honey,"$1,000     ",1312.0
Tennessee,2017,Mohair,"$1,000     ",4.0
Tennessee,2017,Other animals and products,"$1,000     ",57755.0
Tennessee,2017,All other animals and products,"$1,000     ",57755.0
Tennessee,2017,Wool,"$1,000     ",50.0
Tennessee,2017,Crops,"$1,000     ",2141501.0
Tennessee,2017,Food grains,"$1,000     ",93976.0
Tennessee,2017,Wheat,"$1,000     ",93976.0
Tennessee,2017,Feed crops,"$1,000     ",524478.0
Tennessee,2017,Corn,"$1,000     ",382038.0
Tennessee,2017,Hay,"$1,000     ",142440.0
Tennessee,2017,Sorghum,"$1,000     ",
Tennessee,2017,Cotton,"$1,000     ",262659.0
Tennessee,2017,Cotton lint,"$1,000     ",226155.0
Tennessee,2017,"Cotton lint, Upland","$1,000     ",226155.0
Tennessee,2017,Cottonseed,"$1,000     ",36504.0
Tennessee,2017,Tobacco,"$1,000     ",93510.0
Tennessee,2017,Oil crops,"$1,000     ",711231.0
Tennessee,2017,Miscellaneous oil crops,"$1,000     ",
Tennessee,2017,Rapeseed,"$1,000     ",
Tennessee,2017,Soybeans,"$1,000     ",711231.0
Tennessee,2017,Vegetables and melons,"$1,000     ",62034.0
Tennessee,2017,"Beans, Green lima","$1,000     ",
Tennessee,2017,"Beans, Green lima, Processing","$1,000     ",
Tennessee,2017,"Beans, Snap","$1,000     ",1512.0
Tennessee,2017,"Beans, Snap, Fresh","$1,000     ",932.0
Tennessee,2017,"Beans, Snap, Processing","$1,000     ",579.0
Tennessee,2017,"Corn, Sweet","$1,000     ",
Tennessee,2017,"Corn, Sweet, Processing","$1,000     ",
Tennessee,2017,Pumpkins,"$1,000     ",2132.0
Tennessee,2017,Squash,"$1,000     ",
Tennessee,2017,Tomatoes,"$1,000     ",58390.0
Tennessee,2017,"Tomatoes, Fresh","$1,000     ",55781.0
Tennessee,2017,"Tomatoes, Processing","$1,000     ",2609.0
Tennessee,2017,Fruits and nuts,"$1,000     ",
Tennessee,2017,Apples,"$1,000     ",
Tennessee,2017,Peaches,"$1,000     ",
Tennessee,2017,All other crops,"$1,000     ",393613.0
Tennessee,2017,Floriculture,"$1,000     ",
Tennessee,2017,Mushrooms,"$1,000     ",77148.0
Tennessee,2017,Miscellaneous crops,"$1,000     ",316465.0
Tennessee,2017,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
Tennessee,2018,All commodities,"$1,000     ",3497059.0
Tennessee,2018,Animals and products,"$1,000     ",1416561.0
Tennessee,2018,Meat animals,"$1,000     ",634659.0
Tennessee,2018,Cattle and calves,"$1,000     ",552997.0
Tennessee,2018,Hogs,"$1,000     ",81662.0
Tennessee,2018,"Dairy products, Milk","$1,000     ",109446.0
Tennessee,2018,Poultry and eggs,"$1,000     ",613722.0
Tennessee,2018,Broilers,"$1,000     ",525292.0
Tennessee,2018,Chicken eggs,"$1,000     ",70137.0
Tennessee,2018,Farm chickens,"$1,000     ",1096.0
Tennessee,2018,Turkeys,"$1,000     ",17197.0
Tennessee,2018,Miscellaneous animals and products,"$1,000     ",58734.0
Tennessee,2018,Aquaculture,"$1,000     ",1302.0
Tennessee,2018,Trout,"$1,000     ",1302.0
Tennessee,2018,Sheep and lambs,"$1,000     ",
Tennessee,2018,Honey,"$1,000     ",1323.0
Tennessee,2018,Mohair,"$1,000     ",4.0
Tennessee,2018,Other animals and products,"$1,000     ",56065.0
Tennessee,2018,All other animals and products,"$1,000     ",56065.0
Tennessee,2018,Wool,"$1,000     ",40.0
Tennessee,2018,Crops,"$1,000     ",2080498.0
Tennessee,2018,Food grains,"$1,000     ",97213.0
Tennessee,2018,Wheat,"$1,000     ",97213.0
Tennessee,2018,Feed crops,"$1,000     ",520322.0
Tennessee,2018,Corn,"$1,000     ",366392.0
Tennessee,2018,Hay,"$1,000     ",153931.0
Tennessee,2018,Sorghum,"$1,000     ",
Tennessee,2018,Cotton,"$1,000     ",256149.0
Tennessee,2018,Cotton lint,"$1,000     ",224719.0
Tennessee,2018,"Cotton lint, Upland","$1,000     ",224719.0
Tennessee,2018,Cottonseed,"$1,000     ",31430.0
Tennessee,2018,Tobacco,"$1,000     ",96647.0
Tennessee,2018,Oil crops,"$1,000     ",653899.0
Tennessee,2018,Miscellaneous oil crops,"$1,000     ",
Tennessee,2018,Rapeseed,"$1,000     ",
Tennessee,2018,Soybeans,"$1,000     ",653899.0
Tennessee,2018,Vegetables and melons,"$1,000     ",59240.0
Tennessee,2018,"Beans, Green lima","$1,000     ",
Tennessee,2018,"Beans, Green lima, Processing","$1,000     ",
Tennessee,2018,"Beans, Snap","$1,000     ",1193.0
Tennessee,2018,"Beans, Snap, Fresh","$1,000     ",797.0
Tennessee,2018,"Beans, Snap, Processing","$1,000     ",396.0
Tennessee,2018,"Corn, Sweet","$1,000     ",
Tennessee,2018,"Corn, Sweet, Processing","$1,000     ",
Tennessee,2018,Pumpkins,"$1,000     ",2264.0
Tennessee,2018,Squash,"$1,000     ",
Tennessee,2018,Tomatoes,"$1,000     ",55783.0
Tennessee,2018,"Tomatoes, Fresh","$1,000     ",38094.0
Tennessee,2018,"Tomatoes, Processing","$1,000     ",17689.0
Tennessee,2018,Fruits and nuts,"$1,000     ",
Tennessee,2018,Apples,"$1,000     ",
Tennessee,2018,Peaches,"$1,000     ",
Tennessee,2018,All other crops,"$1,000     ",397027.0
Tennessee,2018,Floriculture,"$1,000     ",
Tennessee,2018,Mushrooms,"$1,000     ",64648.0
Tennessee,2018,Miscellaneous crops,"$1,000     ",332379.0
Tennessee,2018,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
Tennessee,2019,All commodities,"$1,000     ",3460134.0
Tennessee,2019,Animals and products,"$1,000     ",1282653.0
Tennessee,2019,Meat animals,"$1,000     ",580040.0
Tennessee,2019,Cattle and calves,"$1,000     ",487665.0
Tennessee,2019,Hogs,"$1,000     ",92375.0
Tennessee,2019,"Dairy products, Milk","$1,000     ",105924.0
Tennessee,2019,Poultry and eggs,"$1,000     ",538438.0
Tennessee,2019,Broilers,"$1,000     ",457715.0
Tennessee,2019,Chicken eggs,"$1,000     ",59215.0
Tennessee,2019,Farm chickens,"$1,000     ",823.0
Tennessee,2019,Turkeys,"$1,000     ",20685.0
Tennessee,2019,Miscellaneous animals and products,"$1,000     ",58251.0
Tennessee,2019,Aquaculture,"$1,000     ",1825.0
Tennessee,2019,Trout,"$1,000     ",1825.0
Tennessee,2019,Sheep and lambs,"$1,000     ",
Tennessee,2019,Honey,"$1,000     ",2152.0
Tennessee,2019,Mohair,"$1,000     ",4.0
Tennessee,2019,Other animals and products,"$1,000     ",54234.0
Tennessee,2019,All other animals and products,"$1,000     ",54234.0
Tennessee,2019,Wool,"$1,000     ",36.0
Tennessee,2019,Crops,"$1,000     ",2177481.0
Tennessee,2019,Food grains,"$1,000     ",79790.0
Tennessee,2019,Wheat,"$1,000     ",79790.0
Tennessee,2019,Feed crops,"$1,000     ",606039.0
Tennessee,2019,Corn,"$1,000     ",457373.0
Tennessee,2019,Hay,"$1,000     ",148666.0
Tennessee,2019,Sorghum,"$1,000     ",
Tennessee,2019,Cotton,"$1,000     ",262303.0
Tennessee,2019,Cotton lint,"$1,000     ",224370.0
Tennessee,2019,"Cotton lint, Upland","$1,000     ",224370.0
Tennessee,2019,Cottonseed,"$1,000     ",37934.0
Tennessee,2019,Tobacco,"$1,000     ",79485.0
Tennessee,2019,Oil crops,"$1,000     ",623362.0
Tennessee,2019,Miscellaneous oil crops,"$1,000     ",287.0
Tennessee,2019,Rapeseed,"$1,000     ",287.0
Tennessee,2019,Soybeans,"$1,000     ",623075.0
Tennessee,2019,Vegetables and melons,"$1,000     ",
Tennessee,2019,"Beans, Green lima","$1,000     ",
Tennessee,2019,"Beans, Green lima, Processing","$1,000     ",
Tennessee,2019,"Beans, Snap","$1,000     ",
Tennessee,2019,"Beans, Snap, Fresh","$1,000     ",
Tennessee,2019,"Beans, Snap, Processing","$1,000     ",
Tennessee,2019,"Corn, Sweet","$1,000     ",
Tennessee,2019,"Corn, Sweet, Processing","$1,000     ",
Tennessee,2019,Pumpkins,"$1,000     ",
Tennessee,2019,Squash,"$1,000     ",
Tennessee,2019,Tomatoes,"$1,000     ",
Tennessee,2019,"Tomatoes, Fresh","$1,000     ",
Tennessee,2019,"Tomatoes, Processing","$1,000     ",
Tennessee,2019,Fruits and nuts,"$1,000     ",
Tennessee,2019,Apples,"$1,000     ",
Tennessee,2019,Peaches,"$1,000     ",
Tennessee,2019,All other crops,"$1,000     ",526501.0
Tennessee,2019,Floriculture,"$1,000     ",
Tennessee,2019,Mushrooms,"$1,000     ",59333.0
Tennessee,2019,Miscellaneous crops,"$1,000     ",467168.0
Tennessee,2019,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
Tennessee,2020,All commodities,"$1,000     ",3729481.0
Tennessee,2020,Animals and products,"$1,000     ",1230427.0
Tennessee,2020,Meat animals,"$1,000     ",614003.0
Tennessee,2020,Cattle and calves,"$1,000     ",516288.0
Tennessee,2020,Hogs,"$1,000     ",97715.0
Tennessee,2020,"Dairy products, Milk","$1,000     ",100768.0
Tennessee,2020,Poultry and eggs,"$1,000     ",458733.0
Tennessee,2020,Broilers,"$1,000     ",368991.0
Tennessee,2020,Chicken eggs,"$1,000     ",64821.0
Tennessee,2020,Farm chickens,"$1,000     ",340.0
Tennessee,2020,Turkeys,"$1,000     ",24581.0
Tennessee,2020,Miscellaneous animals and products,"$1,000     ",56923.0
Tennessee,2020,Aquaculture,"$1,000     ",2543.0
Tennessee,2020,Trout,"$1,000     ",2543.0
Tennessee,2020,Sheep and lambs,"$1,000     ",
Tennessee,2020,Honey,"$1,000     ",1510.0
Tennessee,2020,Mohair,"$1,000     ",4.0
Tennessee,2020,Other animals and products,"$1,000     ",52826.0
Tennessee,2020,All other animals and products,"$1,000     ",52826.0
Tennessee,2020,Wool,"$1,000     ",40.0
Tennessee,2020,Crops,"$1,000     ",2499054.0
Tennessee,2020,Food grains,"$1,000     ",73651.0
Tennessee,2020,Wheat,"$1,000     ",73651.0
Tennessee,2020,Feed crops,"$1,000     ",670523.0
Tennessee,2020,Corn,"$1,000     ",515644.0
Tennessee,2020,Hay,"$1,000     ",154879.0
Tennessee,2020,Sorghum,"$1,000     ",
Tennessee,2020,Cotton,"$1,000     ",326702.0
Tennessee,2020,Cotton lint,"$1,000     ",281124.0
Tennessee,2020,"Cotton lint, Upland","$1,000     ",281124.0
Tennessee,2020,Cottonseed,"$1,000     ",45578.0
Tennessee,2020,Tobacco,"$1,000     ",69534.0
Tennessee,2020,Oil crops,"$1,000     ",799186.0
Tennessee,2020,Miscellaneous oil crops,"$1,000     ",572.0
Tennessee,2020,Rapeseed,"$1,000     ",572.0
Tennessee,2020,Soybeans,"$1,000     ",798614.0
Tennessee,2020,Vegetables and melons,"$1,000     ",
Tennessee,2020,"Beans, Green lima","$1,000     ",
Tennessee,2020,"Beans, Green lima, Processing","$1,000     ",
Tennessee,2020,"Beans, Snap","$1,000     ",
Tennessee,2020,"Beans, Snap, Fresh","$1,000     ",
Tennessee,2020,"Beans, Snap, Processing","$1,000     ",
Tennessee,2020,"Corn, Sweet","$1,000     ",
Tennessee,2020,"Corn, Sweet, Processing","$1,000     ",
Tennessee,2020,Pumpkins,"$1,000     ",
Tennessee,2020,Squash,"$1,000     ",
Tennessee,2020,Tomatoes,"$1,000     ",
Tennessee,2020,"Tomatoes, Fresh","$1,000     ",
Tennessee,2020,"Tomatoes, Processing","$1,000     ",
Tennessee,2020,Fruits and nuts,"$1,000     ",
Tennessee,2020,Apples,"$1,000     ",
Tennessee,2020,Peaches,"$1,000     ",
Tennessee,2020,All other crops,"$1,000     ",559459.0
Tennessee,2020,Floriculture,"$1,000     ",
Tennessee,2020,Mushrooms,"$1,000     ",57026.0
Tennessee,2020,Miscellaneous crops,"$1,000     ",502433.0
Tennessee,2020,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
Tennessee,2021,All commodities,"$1,000     ",4530553.0
Tennessee,2021,Animals and products,"$1,000     ",1563563.0
Tennessee,2021,Meat animals,"$1,000     ",704362.0
Tennessee,2021,Cattle and calves,"$1,000     ",582837.0
Tennessee,2021,Hogs,"$1,000     ",121525.0
Tennessee,2021,"Dairy products, Milk","$1,000     ",97079.0
Tennessee,2021,Poultry and eggs,"$1,000     ",705149.0
Tennessee,2021,Broilers,"$1,000     ",602596.0
Tennessee,2021,Chicken eggs,"$1,000     ",69718.0
Tennessee,2021,Farm chickens,"$1,000     ",357.0
Tennessee,2021,Turkeys,"$1,000     ",32477.0
Tennessee,2021,Miscellaneous animals and products,"$1,000     ",56973.0
Tennessee,2021,Aquaculture,"$1,000     ",1691.0
Tennessee,2021,Trout,"$1,000     ",1691.0
Tennessee,2021,Sheep and lambs,"$1,000     ",
Tennessee,2021,Honey,"$1,000     ",2168.0
Tennessee,2021,Mohair,"$1,000     ",4.0
Tennessee,2021,Other animals and products,"$1,000     ",53076.0
Tennessee,2021,All other animals and products,"$1,000     ",53076.0
Tennessee,2021,Wool,"$1,000     ",34.0
Tennessee,2021,Crops,"$1,000     ",2966991.0
Tennessee,2021,Food grains,"$1,000     ",141092.0
Tennessee,2021,Wheat,"$1,000     ",141092.0
Tennessee,2021,Feed crops,"$1,000     ",1039822.0
Tennessee,2021,Corn,"$1,000     ",851226.0
Tennessee,2021,Hay,"$1,000     ",188596.0
Tennessee,2021,Sorghum,"$1,000     ",
Tennessee,2021,Cotton,"$1,000     ",267554.0
Tennessee,2021,Cotton lint,"$1,000     ",223441.0
Tennessee,2021,"Cotton lint, Upland","$1,000     ",223441.0
Tennessee,2021,Cottonseed,"$1,000     ",44112.0
Tennessee,2021,Tobacco,"$1,000     ",74225.0
Tennessee,2021,Oil crops,"$1,000     ",781905.0
Tennessee,2021,Miscellaneous oil crops,"$1,000     ",562.0
